,activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type,unit_scale,assay_tax_id,assay_organism,pK,standard_inchi_key
93,365871,81583,12863,89058,17037,=,0.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,0.0,%,,,,,10299,Human alphaherpesvirus 1 strain 17,,NEGTVXJJUKTMCG-UHFFFAOYSA-N
94,368663,81583,12863,89038,80379,=,17.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,17.0,%,,,,,10299,Human alphaherpesvirus 1 strain 17,,UCRYOFLEQOTQFN-UHFFFAOYSA-N
95,371466,81583,12863,89060,81193,=,96.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,96.0,%,,,,,10299,Human alphaherpesvirus 1 strain 17,,QCVDQVZWWDKIKH-UHFFFAOYSA-N
96,371467,81583,12863,89059,80333,=,70.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,70.0,%,,,,,10299,Human alphaherpesvirus 1 strain 17,,XABJVTMOEMSJFI-UHFFFAOYSA-N
97,375725,81583,12863,89037,52674,=,0.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,0.0,%,,,,,10299,Human alphaherpesvirus 1 strain 17,,HFXAMEWMAYIKHR-UHFFFAOYSA-N
98,377157,81583,12863,89039,52793,=,42.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,42.0,%,,,,,10299,Human alphaherpesvirus 1 strain 17,,RPKIAWXFDCYUPC-UHFFFAOYSA-N
99,382821,81583,12863,89040,80771,=,73.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,73.0,%,,,,,10299,Human alphaherpesvirus 1 strain 17,,BUWKCTNPZMZBFW-UHFFFAOYSA-N
100,385637,81583,12863,89035,79856,=,40.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,40.0,%,,,,,10299,Human alphaherpesvirus 1 strain 17,,LAAOZGLNGLIEGP-UHFFFAOYSA-N
101,852166,84513,9,350298,295500,>,80000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,80.0,uM,,,,1e-09,10299,Human alphaherpesvirus 1 strain 17,4.096910013008056,LXRDFDDOMVFUNV-UHFFFAOYSA-N
102,348616,157582,3874,112557,100945,=,8000.0,nM,1,IC50,,,0,5.1,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,8.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.096910013008056,VGOMFNBWNCJTJD-UHFFFAOYSA-N
103,349957,157582,3874,112577,101263,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.0,FZFMNHRTFSTARO-UHFFFAOYSA-N
104,351427,157582,3874,112574,101261,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.0,QBANLACWAGKATG-UHFFFAOYSA-N
105,352773,157582,3874,112566,101184,=,4000.0,nM,1,IC50,,,0,5.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,4.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.3979400086720375,MYROMTCHZMNJFB-UHFFFAOYSA-N
106,357218,157582,3874,112550,101013,=,3800.0,nM,1,IC50,,,0,5.42,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.8,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.42021640338319,VIIOGSSUSKLYMF-UHFFFAOYSA-N
107,358634,157582,3874,112564,101674,=,6000.0,nM,1,IC50,,,0,5.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.221848749616356,FIQZKGVJJVFFQF-UHFFFAOYSA-N
108,362517,157582,3874,112554,100991,=,37000.0,nM,1,IC50,,,0,4.43,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,37.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.431798275933005,DMQGAZLVAUUHLW-UHFFFAOYSA-N
109,362518,157582,3874,112562,101709,=,2400.0,nM,1,IC50,,,0,5.62,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.4,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.619788758288394,UGZIZVNAMYQDDG-UHFFFAOYSA-N
110,364193,157582,3874,112556,100916,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.0,NLUWLSIWLAKEAN-UHFFFAOYSA-N
111,364194,157582,3874,112553,100935,=,13000.0,nM,1,IC50,,,0,4.89,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,13.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.886056647693163,LSUIBLVDVBWYCI-UHFFFAOYSA-N
112,364197,157582,3874,112567,101217,=,760.0,nM,1,IC50,,,0,6.12,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.76,uM,,,,1e-09,10359,Human betaherpesvirus 5,6.119186407719209,OOQRISXVIGQXSI-UHFFFAOYSA-N
113,365651,157582,3874,112580,101362,=,69000.0,nM,1,IC50,,,0,4.16,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,69.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.161150909262744,OHAXNCGNVGGWSO-UHFFFAOYSA-N
114,365652,157582,3874,112582,101912,=,19000.0,nM,1,IC50,,,0,4.72,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,19.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.721246399047171,DRBIYQSSEMTUJQ-UHFFFAOYSA-N
115,367168,157582,3874,112559,101115,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.0,YGSRAAHMODIOAE-UHFFFAOYSA-N
116,368453,157582,3874,112552,101017,=,14500.0,nM,1,IC50,,,0,4.84,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,14.5,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.838631997765025,GXQSALKDCSGKSP-UHFFFAOYSA-N
117,369952,157582,3874,112575,101262,=,52000.0,nM,1,IC50,,,0,4.28,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,52.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.2839966563652006,GWSNJEKRMFRDKR-UHFFFAOYSA-N
118,372675,157582,3874,112571,101628,=,3300.0,nM,1,IC50,,,0,5.48,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.3,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.481486060122113,GWKYLSPGXDVNHO-UHFFFAOYSA-N
119,374179,157582,3874,112551,101016,=,2900.0,nM,1,IC50,,,0,5.54,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.9,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.5376020021010435,DWILZSKHVNXPEV-UHFFFAOYSA-N
120,375486,157582,3874,112581,101363,=,22000.0,nM,1,IC50,,,0,4.66,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,22.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.657577319177793,HBCJKVALTGCACO-UHFFFAOYSA-N
121,375487,157582,3874,112583,101965,=,56000.0,nM,1,IC50,,,0,4.25,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,56.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.251811972993799,UIXFPIHXQQZAGX-UHFFFAOYSA-N
122,375488,157582,3874,112573,101705,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.0,AWDPSKHWWLVOBV-UHFFFAOYSA-N
123,375491,157582,3874,112565,101711,=,6400.0,nM,1,IC50,,,0,5.19,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.4,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.1938200260161125,HSJLIVRPUWALLP-UHFFFAOYSA-N
124,376943,157582,3874,112578,101361,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.0,PHRLXUJXDQNSFA-UHFFFAOYSA-N
125,378304,157582,3874,112584,101966,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.0,JFGQHAHJWJBOPD-UHFFFAOYSA-N
126,378305,157582,3874,112555,100915,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.0,ZYHYXAJELFULHC-UHFFFAOYSA-N
127,378306,157582,3874,112563,101710,=,59000.0,nM,1,IC50,,,0,4.23,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,59.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.229147988357856,IOUXFXPPOMBHFD-UHFFFAOYSA-N
128,379704,157582,3874,112585,102009,=,22000.0,nM,1,IC50,,,0,4.66,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,22.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.657577319177793,ANHISTOUUYKCMS-UHFFFAOYSA-N
129,384020,157582,3874,112572,101664,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.0,WLXQUTAUQBZRKG-UHFFFAOYSA-N
130,385452,157582,3874,112549,101101,=,12000.0,nM,1,IC50,,,0,4.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,12.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.920818753952375,YZJSKRBKHCLMQC-UHFFFAOYSA-N
131,385455,157582,3874,112579,101330,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.0,DAYJOJXHULTXLX-UHFFFAOYSA-N
132,385456,157582,3874,112570,101445,=,10600.0,nM,1,IC50,,,0,4.97,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,10.6,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.97469413473523,WWMSUPFMVSWEJQ-UHFFFAOYSA-N
133,386988,157582,3874,112569,101185,=,2400.0,nM,1,IC50,,,0,5.62,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.4,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.619788758288394,BPJREZOZUXMGDW-UHFFFAOYSA-N
134,386991,157582,3874,112561,39198,=,400.0,nM,1,IC50,,,0,6.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.4,uM,,,,1e-09,10359,Human betaherpesvirus 5,6.3979400086720375,NOFOAYPPHIUXJR-APNQCZIXSA-N
135,388632,157582,3874,112568,101152,=,820.0,nM,1,IC50,,,0,6.09,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.82,uM,,,,1e-09,10359,Human betaherpesvirus 5,6.086186147616283,AEZOGQUPARNDHB-UHFFFAOYSA-N
136,389941,157582,3874,112576,101224,=,12000.0,nM,1,IC50,,,0,4.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,12.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.920818753952375,SXXYQVSOGFVCDU-UHFFFAOYSA-N
137,389942,157582,3874,112558,101143,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,4.0,OSRAPSLHEARREC-UHFFFAOYSA-N
138,371239,157583,3874,112560,365284,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,,1e-09,10359,Human betaherpesvirus 5,,IRSCQMHQWWYFCW-UHFFFAOYSA-N
139,1027322,158648,2162,80445,72346,=,480.0,nM,1,IC50,,,0,6.32,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.48,uM,,,,1e-09,10298,Human alphaherpesvirus 1,6.318758762624412,RITZIOXCWRPEIQ-JTQLQIEISA-N
140,1028578,158648,2162,80448,72858,=,31000.0,nM,1,IC50,,,0,4.51,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,31.0,uM,,,,1e-09,10298,Human alphaherpesvirus 1,4.508638306165727,FUQPSKOYLOJFMA-AWEZNQCLSA-N
141,1033483,158648,2162,80446,72347,=,650.0,nM,1,IC50,,,0,6.19,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.65,uM,,,,1e-09,10298,Human alphaherpesvirus 1,6.187086643357144,TWTPBMRXUDCZSB-LBPRGKRZSA-N
142,1038405,158648,2162,80461,73358,=,6300.0,nM,1,IC50,,,0,5.2,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.3,uM,,,,1e-09,10298,Human alphaherpesvirus 1,5.200659450546418,SDSLDSLPVWQZLW-ZDUSSCGKSA-N
143,1043038,158648,2162,80453,72389,=,3100.0,nM,1,IC50,,,0,5.51,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.1,uM,,,,1e-09,10298,Human alphaherpesvirus 1,5.508638306165727,OTRRJCQTEZOIAF-NSHDSACASA-N
144,1043041,158648,2162,80450,72290,=,120000.0,nM,1,IC50,,Outside typical range,1,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,120.0,uM,,,,1e-09,10298,Human alphaherpesvirus 1,3.9208187539523753,PGOIRDQOPJUJMY-ZDUSSCGKSA-N
145,1047022,158648,2162,80444,72150,=,2700.0,nM,1,IC50,,,0,5.57,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.7,uM,,,,1e-09,10298,Human alphaherpesvirus 1,5.568636235841013,OCTCZVYZGXHKCP-UHFFFAOYSA-N
146,1047025,158648,2162,80454,72391,=,3300.0,nM,1,IC50,,,0,5.48,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.3,uM,,,,1e-09,10298,Human alphaherpesvirus 1,5.481486060122113,YRLVJHNLEKVPBN-AWEZNQCLSA-N
147,1058113,158648,2162,80459,72635,=,50000.0,nM,1,IC50,,,1,4.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,50.0,uM,,,,1e-09,10298,Human alphaherpesvirus 1,4.301029995663981,XNGNCPKMCGZSLB-LBPRGKRZSA-N
148,1060471,158648,2162,80447,72857,=,10000.0,nM,1,IC50,,,0,5.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,10.0,uM,,,,1e-09,10298,Human alphaherpesvirus 1,5.0,VCEZQMIASDINEN-LBPRGKRZSA-N
149,1064372,158648,2162,80460,72615,>,300000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,300.0,uM,,,,1e-09,10298,Human alphaherpesvirus 1,3.5228787452803374,ZECMHZNEFXHGHV-SFHVURJKSA-N
150,1038408,158649,2162,80449,72288,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,,1e-09,10298,Human alphaherpesvirus 1,,MXAWMPBWIUONHQ-ZETCQYMHSA-N
151,1051809,158649,2162,80457,72634,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,,1e-09,10298,Human alphaherpesvirus 1,,STCREHGGWMCNRS-JTQLQIEISA-N
152,1058110,158649,2162,80455,72419,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,,1e-09,10298,Human alphaherpesvirus 1,,UJHAKCBAIXHYLR-JTQLQIEISA-N
153,1059206,158649,2162,80456,72392,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,,1e-09,10298,Human alphaherpesvirus 1,,SFQSVUVTZYBGNC-VIFPVBQESA-N
154,1060474,158649,2162,80458,72614,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,,1e-09,10298,Human alphaherpesvirus 1,,CWRJHVRNLUNMOW-ZETCQYMHSA-N
155,1065648,158649,2162,80452,72020,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,,1e-09,10298,Human alphaherpesvirus 1,,ANLWMHNBGSHDNQ-CVEARBPZSA-N
156,1055518,158650,2162,80451,71956,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,,1e-09,10298,Human alphaherpesvirus 1,,RILRMRRGFVJUAT-IRXDYDNUSA-N
157,827950,158782,1849,147044,131345,=,500.0,nM,1,IC50,,,0,6.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.5,uM,,,,1e-09,10310,Human alphaherpesvirus 2,6.301029995663981,NFJWLBFNZOFFPU-CRAIPNDOSA-N
158,836058,158782,1849,147035,130721,=,140.0,nM,1,IC50,,,0,6.85,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.14,uM,,,,1e-09,10310,Human alphaherpesvirus 2,6.853871964321762,COXOBFSHHBLWJW-DYESRHJHSA-N
159,841031,158782,1849,147034,131075,=,700.0,nM,1,IC50,,,0,6.16,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.7,uM,,,,1e-09,10310,Human alphaherpesvirus 2,6.154901959985743,ULXGGSMQBXPSTH-RHSMWYFYSA-N
160,856060,158782,1849,147043,131343,=,1200.0,nM,1,IC50,,,0,5.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.2,uM,,,,1e-09,10310,Human alphaherpesvirus 2,5.920818753952375,SQBOOCYVYLXNLK-VQIMIIECSA-N
161,851613,158783,1849,147036,130757,=,71.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,71.0,%,,,,,10310,Human alphaherpesvirus 2,,BGLLCYNAEQRVGF-UHFFFAOYSA-N
162,853835,158783,1849,147039,131871,=,14.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,14.0,%,,,,,10310,Human alphaherpesvirus 2,,ZZEZCTHRXOIBNR-VBKFSLOCSA-N
163,853837,158783,1849,147038,131839,=,5.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,5.0,%,,,,,10310,Human alphaherpesvirus 2,,GGHJXEXLESLIQA-SDXDJHTJSA-N
164,859593,158783,1849,147042,131342,=,24.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,24.0,%,,,,,10310,Human alphaherpesvirus 2,,ULXGGSMQBXPSTH-WMLDXEAASA-N
165,864214,158783,1849,147040,131801,=,20.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,20.0,%,,,,,10310,Human alphaherpesvirus 2,,CRZQFTCOTCLRHB-PGMHBOJBSA-N
166,798989,158953,17237,267279,230256,=,117.0,nM,1,Ki,,,0,6.93,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,117.0,nM,,,,1e-09,10359,Human betaherpesvirus 5,6.931814138253839,CHMFMINHSDVAEL-WLZNGNGHSA-N
167,800121,158953,17237,267282,230794,=,41.0,nM,1,Ki,,,0,7.39,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,41.0,nM,,,,1e-09,10359,Human betaherpesvirus 5,7.3872161432802645,QAQOSMZZXKZETO-AOOPRCNYSA-N
168,805061,158953,17237,267275,230139,=,10.0,nM,1,Ki,,,0,8.0,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,10.0,nM,,,,1e-09,10359,Human betaherpesvirus 5,8.0,RHEUOECXBAKPTK-XVYJZYCRSA-N
169,807813,158953,17237,267277,229604,=,38.0,nM,1,Ki,,,0,7.42,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,38.0,nM,,,,1e-09,10359,Human betaherpesvirus 5,7.42021640338319,IDBBLGFAAHSLSB-HPSBNLBRSA-N
170,807817,158953,17237,267276,229600,=,27.0,nM,1,Ki,,,0,7.57,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,27.0,nM,,,,1e-09,10359,Human betaherpesvirus 5,7.568636235841013,FNRTWOVXCJMCTM-XVYJZYCRSA-N
171,807821,158953,17237,267274,230168,=,22.0,nM,1,Ki,,,0,7.66,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,22.0,nM,,,,1e-09,10359,Human betaherpesvirus 5,7.657577319177793,VOJYJZGUVCOBFD-ZMSGJQCASA-N
172,827156,158953,17237,267273,230015,=,17.0,nM,1,Ki,,,0,7.77,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,17.0,nM,,,,1e-09,10359,Human betaherpesvirus 5,7.769551078621726,QNMONSKDLWQEPR-XVYJZYCRSA-N
173,353286,158954,16388,86312,77417,>,500000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,500.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,3.3010299956639813,ULNZFDOUICESDB-ULVQEXTCSA-N
174,359083,158954,16388,86309,77348,>,500000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,500.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,3.3010299956639813,JXSCSOUWJPQNNN-ULVQEXTCSA-N
175,363108,158954,16388,86310,77379,>,500000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,500.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,3.3010299956639813,DFVOJHWDGTUIOJ-XRJCJLGXSA-N
176,371783,158954,16388,86308,77782,=,500000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,500.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,3.3010299956639813,UHWIRYWZSDMBED-PJQJERBESA-N
177,387570,158954,16388,86313,77935,=,250000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,250.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,3.6020599913279625,PZMYRUIGZUTRIX-CCWDIYBNSA-N
178,390410,158954,16388,86311,77382,>,500000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,500.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,3.3010299956639813,RPKPBMQJCVNPKB-OBMVBBOJSA-N
179,346428,158955,16388,86332,72620,=,340.0,nM,1,IC50,,,0,6.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.34,uM,,,,1e-09,10360,Human herpesvirus 5 strain AD169,6.468521082957745,VSHOGRNAHIXNQF-XVYJZYCRSA-N
180,349094,158955,16388,86319,77510,=,50000.0,nM,1,IC50,,,0,4.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,50.0,uM,,,,1e-09,10360,Human herpesvirus 5 strain AD169,4.301029995663981,VZDDCGWIGRMTKB-XDKFSHSGSA-N
181,350391,158955,16388,86328,77592,=,1400.0,nM,1,IC50,,,0,5.85,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.4,uM,,,,1e-09,10360,Human herpesvirus 5 strain AD169,5.853871964321762,MVHFMMSPUWKBSA-FCRQHZQGSA-N
182,351798,158955,16388,86333,78377,>,500000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,500.0,uM,,,,1e-09,10360,Human herpesvirus 5 strain AD169,3.3010299956639813,MOWNWNJDPZIOOR-QQCJNWGMSA-N
183,353254,158955,16388,86303,78763,=,10000.0,nM,1,IC50,,,0,5.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,10.0,uM,,,,1e-09,10360,Human herpesvirus 5 strain AD169,5.0,IGUJARIQHGSCCJ-PHTGNEAOSA-N
